Namespace(n_epochs=100, batch_size=64, lr=5e-05, n_cpu=8, latent_dim=100, img_size=28, channels=1, n_critic=5, clip_value=0.01, sample_interval=3000)
[Epoch 86/100] [Batch 740/938] [D loss: -0.177182] [G loss: -0.306323]
[Epoch 86/100] [Batch 745/938] [D loss: -0.161339] [G loss: -0.343911]
[Epoch 86/100] [Batch 750/938] [D loss: -0.160297] [G loss: -0.419982]
[Epoch 86/100] [Batch 755/938] [D loss: -0.176921] [G loss: -0.430522]
[Epoch 86/100] [Batch 760/938] [D loss: -0.150716] [G loss: -0.438338]
[Epoch 86/100] [Batch 765/938] [D loss: -0.141685] [G loss: -0.521540]
[Epoch 86/100] [Batch 770/938] [D loss: -0.141466] [G loss: -0.489718]
[Epoch 86/100] [Batch 775/938] [D loss: -0.152119] [G loss: -0.426163]
[Epoch 86/100] [Batch 780/938] [D loss: -0.162338] [G loss: -0.474307]
[Epoch 86/100] [Batch 785/938] [D loss: -0.122308] [G loss: -0.494297]
[Epoch 86/100] [Batch 790/938] [D loss: -0.169400] [G loss: -0.426696]
[Epoch 86/100] [Batch 795/938] [D loss: -0.150607] [G loss: -0.395936]
[Epoch 86/100] [Batch 800/938] [D loss: -0.132042] [G loss: -0.373510]
[Epoch 86/100] [Batch 805/938] [D loss: -0.149625] [G loss: -0.419972]
[Epoch 86/100] [Batch 810/938] [D loss: -0.156617] [G loss: -0.470698]
[Epoch 86/100] [Batch 815/938] [D loss: -0.164767] [G loss: -0.497498]
[Epoch 86/100] [Batch 820/938] [D loss: -0.177218] [G loss: -0.445648]
[Epoch 86/100] [Batch 825/938] [D loss: -0.157328] [G loss: -0.498262]
[Epoch 86/100] [Batch 830/938] [D loss: -0.151121] [G loss: -0.480459]
[Epoch 86/100] [Batch 835/938] [D loss: -0.173842] [G loss: -0.446239]
[Epoch 86/100] [Batch 840/938] [D loss: -0.151246] [G loss: -0.458262]
[Epoch 86/100] [Batch 845/938] [D loss: -0.158252] [G loss: -0.445119]
[Epoch 86/100] [Batch 850/938] [D loss: -0.153817] [G loss: -0.471707]
[Epoch 86/100] [Batch 855/938] [D loss: -0.155594] [G loss: -0.487814]
[Epoch 86/100] [Batch 860/938] [D loss: -0.141378] [G loss: -0.514652]
[Epoch 86/100] [Batch 865/938] [D loss: -0.136843] [G loss: -0.428294]
[Epoch 86/100] [Batch 870/938] [D loss: -0.134794] [G loss: -0.437573]
[Epoch 86/100] [Batch 875/938] [D loss: -0.152239] [G loss: -0.412211]
[Epoch 86/100] [Batch 880/938] [D loss: -0.147605] [G loss: -0.383221]
[Epoch 86/100] [Batch 885/938] [D loss: -0.118786] [G loss: -0.371822]
[Epoch 86/100] [Batch 890/938] [D loss: -0.166111] [G loss: -0.296553]
[Epoch 86/100] [Batch 895/938] [D loss: -0.164927] [G loss: -0.309144]
[Epoch 86/100] [Batch 900/938] [D loss: -0.162927] [G loss: -0.300183]
[Epoch 86/100] [Batch 905/938] [D loss: -0.151503] [G loss: -0.308205]
[Epoch 86/100] [Batch 910/938] [D loss: -0.152901] [G loss: -0.275995]
[Epoch 86/100] [Batch 915/938] [D loss: -0.154404] [G loss: -0.249450]
[Epoch 86/100] [Batch 920/938] [D loss: -0.136527] [G loss: -0.241044]
[Epoch 86/100] [Batch 925/938] [D loss: -0.187075] [G loss: -0.194418]
[Epoch 86/100] [Batch 930/938] [D loss: -0.151096] [G loss: -0.214573]
[Epoch 86/100] [Batch 935/938] [D loss: -0.140182] [G loss: -0.252600]
[Epoch 87/100] [Batch 0/938] [D loss: -0.155806] [G loss: -0.271456]
[Epoch 87/100] [Batch 5/938] [D loss: -0.157811] [G loss: -0.158007]
[Epoch 87/100] [Batch 10/938] [D loss: -0.156649] [G loss: -0.166126]
[Epoch 87/100] [Batch 15/938] [D loss: -0.150222] [G loss: -0.170349]
[Epoch 87/100] [Batch 20/938] [D loss: -0.164329] [G loss: -0.122399]
[Epoch 87/100] [Batch 25/938] [D loss: -0.119343] [G loss: -0.175420]
[Epoch 87/100] [Batch 30/938] [D loss: -0.162848] [G loss: -0.197232]
[Epoch 87/100] [Batch 35/938] [D loss: -0.174650] [G loss: -0.218987]
[Epoch 87/100] [Batch 40/938] [D loss: -0.157685] [G loss: -0.221555]
[Epoch 87/100] [Batch 45/938] [D loss: -0.133756] [G loss: -0.257683]
[Epoch 87/100] [Batch 50/938] [D loss: -0.157557] [G loss: -0.287944]
[Epoch 87/100] [Batch 55/938] [D loss: -0.136851] [G loss: -0.327459]
[Epoch 87/100] [Batch 60/938] [D loss: -0.167774] [G loss: -0.299170]
[Epoch 87/100] [Batch 65/938] [D loss: -0.178284] [G loss: -0.243554]
[Epoch 87/100] [Batch 70/938] [D loss: -0.154973] [G loss: -0.320468]
[Epoch 87/100] [Batch 75/938] [D loss: -0.185057] [G loss: -0.306133]
[Epoch 87/100] [Batch 80/938] [D loss: -0.170858] [G loss: -0.339442]
[Epoch 87/100] [Batch 85/938] [D loss: -0.166786] [G loss: -0.302803]
[Epoch 87/100] [Batch 90/938] [D loss: -0.130459] [G loss: -0.349437]
[Epoch 87/100] [Batch 95/938] [D loss: -0.154193] [G loss: -0.388124]
[Epoch 87/100] [Batch 100/938] [D loss: -0.178943] [G loss: -0.377122]
[Epoch 87/100] [Batch 105/938] [D loss: -0.182964] [G loss: -0.314048]
[Epoch 87/100] [Batch 110/938] [D loss: -0.181161] [G loss: -0.375916]
[Epoch 87/100] [Batch 115/938] [D loss: -0.162384] [G loss: -0.405525]
[Epoch 87/100] [Batch 120/938] [D loss: -0.169743] [G loss: -0.415815]
[Epoch 87/100] [Batch 125/938] [D loss: -0.165023] [G loss: -0.438035]
[Epoch 87/100] [Batch 130/938] [D loss: -0.175665] [G loss: -0.383405]
[Epoch 87/100] [Batch 135/938] [D loss: -0.185358] [G loss: -0.355871]
[Epoch 87/100] [Batch 140/938] [D loss: -0.192899] [G loss: -0.375662]
[Epoch 87/100] [Batch 145/938] [D loss: -0.202239] [G loss: -0.423430]
[Epoch 87/100] [Batch 150/938] [D loss: -0.123881] [G loss: -0.370136]
[Epoch 87/100] [Batch 155/938] [D loss: -0.172614] [G loss: -0.314651]
[Epoch 87/100] [Batch 160/938] [D loss: -0.171758] [G loss: -0.304454]
[Epoch 87/100] [Batch 165/938] [D loss: -0.130792] [G loss: -0.303186]
[Epoch 87/100] [Batch 170/938] [D loss: -0.172427] [G loss: -0.261519]
[Epoch 87/100] [Batch 175/938] [D loss: -0.162991] [G loss: -0.297368]
[Epoch 87/100] [Batch 180/938] [D loss: -0.141264] [G loss: -0.325526]
[Epoch 87/100] [Batch 185/938] [D loss: -0.182839] [G loss: -0.302325]
[Epoch 87/100] [Batch 190/938] [D loss: -0.159373] [G loss: -0.276411]
[Epoch 87/100] [Batch 195/938] [D loss: -0.158087] [G loss: -0.248077]
[Epoch 87/100] [Batch 200/938] [D loss: -0.170024] [G loss: -0.251371]
[Epoch 87/100] [Batch 205/938] [D loss: -0.150424] [G loss: -0.202377]
[Epoch 87/100] [Batch 210/938] [D loss: -0.120632] [G loss: -0.238940]
[Epoch 87/100] [Batch 215/938] [D loss: -0.165530] [G loss: -0.216945]
[Epoch 87/100] [Batch 220/938] [D loss: -0.178370] [G loss: -0.217581]
[Epoch 87/100] [Batch 225/938] [D loss: -0.158385] [G loss: -0.188324]
[Epoch 87/100] [Batch 230/938] [D loss: -0.161412] [G loss: -0.231178]
[Epoch 87/100] [Batch 235/938] [D loss: -0.134884] [G loss: -0.254419]
[Epoch 87/100] [Batch 240/938] [D loss: -0.158375] [G loss: -0.226540]
[Epoch 87/100] [Batch 245/938] [D loss: -0.163610] [G loss: -0.254530]
[Epoch 87/100] [Batch 250/938] [D loss: -0.166798] [G loss: -0.207926]
[Epoch 87/100] [Batch 255/938] [D loss: -0.149898] [G loss: -0.203662]
[Epoch 87/100] [Batch 260/938] [D loss: -0.152453] [G loss: -0.181953]
[Epoch 87/100] [Batch 265/938] [D loss: -0.164611] [G loss: -0.245274]
[Epoch 87/100] [Batch 270/938] [D loss: -0.160152] [G loss: -0.244961]
[Epoch 87/100] [Batch 275/938] [D loss: -0.155618] [G loss: -0.342773]
[Epoch 87/100] [Batch 280/938] [D loss: -0.160977] [G loss: -0.353186]
[Epoch 87/100] [Batch 285/938] [D loss: -0.141516] [G loss: -0.406775]
[Epoch 87/100] [Batch 290/938] [D loss: -0.147485] [G loss: -0.453365]
[Epoch 87/100] [Batch 295/938] [D loss: -0.181720] [G loss: -0.430441]
[Epoch 87/100] [Batch 300/938] [D loss: -0.160046] [G loss: -0.332982]
[Epoch 87/100] [Batch 305/938] [D loss: -0.182092] [G loss: -0.374376]
[Epoch 87/100] [Batch 310/938] [D loss: -0.129123] [G loss: -0.466981]
[Epoch 87/100] [Batch 315/938] [D loss: -0.159062] [G loss: -0.380635]
[Epoch 87/100] [Batch 320/938] [D loss: -0.124027] [G loss: -0.400518]
[Epoch 87/100] [Batch 325/938] [D loss: -0.170662] [G loss: -0.382491]
[Epoch 87/100] [Batch 330/938] [D loss: -0.161184] [G loss: -0.404305]
[Epoch 87/100] [Batch 335/938] [D loss: -0.142026] [G loss: -0.363662]
[Epoch 87/100] [Batch 340/938] [D loss: -0.167523] [G loss: -0.363755]
[Epoch 87/100] [Batch 345/938] [D loss: -0.170597] [G loss: -0.386239]
[Epoch 87/100] [Batch 350/938] [D loss: -0.165872] [G loss: -0.337042]
[Epoch 87/100] [Batch 355/938] [D loss: -0.157734] [G loss: -0.332989]
[Epoch 87/100] [Batch 360/938] [D loss: -0.146357] [G loss: -0.277083]
[Epoch 87/100] [Batch 365/938] [D loss: -0.162476] [G loss: -0.229581]
[Epoch 87/100] [Batch 370/938] [D loss: -0.122430] [G loss: -0.268847]
[Epoch 87/100] [Batch 375/938] [D loss: -0.148313] [G loss: -0.305641]
[Epoch 87/100] [Batch 380/938] [D loss: -0.142051] [G loss: -0.290738]
[Epoch 87/100] [Batch 385/938] [D loss: -0.171114] [G loss: -0.269492]
[Epoch 87/100] [Batch 390/938] [D loss: -0.121797] [G loss: -0.315848]
[Epoch 87/100] [Batch 395/938] [D loss: -0.146985] [G loss: -0.338616]
[Epoch 87/100] [Batch 400/938] [D loss: -0.143974] [G loss: -0.316837]
[Epoch 87/100] [Batch 405/938] [D loss: -0.169889] [G loss: -0.303643]
[Epoch 87/100] [Batch 410/938] [D loss: -0.149203] [G loss: -0.300076]
[Epoch 87/100] [Batch 415/938] [D loss: -0.163756] [G loss: -0.365612]
[Epoch 87/100] [Batch 420/938] [D loss: -0.142713] [G loss: -0.383868]
[Epoch 87/100] [Batch 425/938] [D loss: -0.110838] [G loss: -0.386336]
[Epoch 87/100] [Batch 430/938] [D loss: -0.135803] [G loss: -0.400654]
[Epoch 87/100] [Batch 435/938] [D loss: -0.139851] [G loss: -0.307148]
[Epoch 87/100] [Batch 440/938] [D loss: -0.164350] [G loss: -0.305103]
[Epoch 87/100] [Batch 445/938] [D loss: -0.157623] [G loss: -0.317063]
[Epoch 87/100] [Batch 450/938] [D loss: -0.145108] [G loss: -0.270382]
[Epoch 87/100] [Batch 455/938] [D loss: -0.150053] [G loss: -0.331964]
[Epoch 87/100] [Batch 460/938] [D loss: -0.142655] [G loss: -0.293900]
[Epoch 87/100] [Batch 465/938] [D loss: -0.157192] [G loss: -0.246557]
[Epoch 87/100] [Batch 470/938] [D loss: -0.167215] [G loss: -0.240629]
[Epoch 87/100] [Batch 475/938] [D loss: -0.183603] [G loss: -0.190512]
[Epoch 87/100] [Batch 480/938] [D loss: -0.159916] [G loss: -0.230821]
[Epoch 87/100] [Batch 485/938] [D loss: -0.128105] [G loss: -0.227064]
[Epoch 87/100] [Batch 490/938] [D loss: -0.177899] [G loss: -0.163935]
[Epoch 87/100] [Batch 495/938] [D loss: -0.136779] [G loss: -0.207838]
[Epoch 87/100] [Batch 500/938] [D loss: -0.127111] [G loss: -0.173252]
[Epoch 87/100] [Batch 505/938] [D loss: -0.135552] [G loss: -0.167743]
[Epoch 87/100] [Batch 510/938] [D loss: -0.165046] [G loss: -0.159649]
[Epoch 87/100] [Batch 515/938] [D loss: -0.110209] [G loss: -0.195146]
[Epoch 87/100] [Batch 520/938] [D loss: -0.160329] [G loss: -0.193023]
[Epoch 87/100] [Batch 525/938] [D loss: -0.183208] [G loss: -0.239389]
[Epoch 87/100] [Batch 530/938] [D loss: -0.115146] [G loss: -0.243477]
[Epoch 87/100] [Batch 535/938] [D loss: -0.169329] [G loss: -0.201367]
[Epoch 87/100] [Batch 540/938] [D loss: -0.172449] [G loss: -0.147981]
[Epoch 87/100] [Batch 545/938] [D loss: -0.168571] [G loss: -0.183681]
[Epoch 87/100] [Batch 550/938] [D loss: -0.178284] [G loss: -0.169382]
[Epoch 87/100] [Batch 555/938] [D loss: -0.141919] [G loss: -0.190569]
[Epoch 87/100] [Batch 560/938] [D loss: -0.169927] [G loss: -0.178054]
[Epoch 87/100] [Batch 565/938] [D loss: -0.158245] [G loss: -0.146050]
[Epoch 87/100] [Batch 570/938] [D loss: -0.170286] [G loss: -0.098485]
[Epoch 87/100] [Batch 575/938] [D loss: -0.140939] [G loss: -0.161554]
[Epoch 87/100] [Batch 580/938] [D loss: -0.163493] [G loss: -0.074348]
[Epoch 87/100] [Batch 585/938] [D loss: -0.146577] [G loss: -0.068769]
[Epoch 87/100] [Batch 590/938] [D loss: -0.180787] [G loss: -0.084557]
[Epoch 87/100] [Batch 595/938] [D loss: -0.128097] [G loss: -0.126278]
[Epoch 87/100] [Batch 600/938] [D loss: -0.154479] [G loss: -0.162185]
[Epoch 87/100] [Batch 605/938] [D loss: -0.154688] [G loss: -0.126909]
[Epoch 87/100] [Batch 610/938] [D loss: -0.156003] [G loss: -0.176048]
[Epoch 87/100] [Batch 615/938] [D loss: -0.149419] [G loss: -0.118236]
[Epoch 87/100] [Batch 620/938] [D loss: -0.153096] [G loss: -0.075168]
[Epoch 87/100] [Batch 625/938] [D loss: -0.167761] [G loss: -0.115491]
[Epoch 87/100] [Batch 630/938] [D loss: -0.122827] [G loss: -0.091325]
[Epoch 87/100] [Batch 635/938] [D loss: -0.151400] [G loss: -0.104258]
[Epoch 87/100] [Batch 640/938] [D loss: -0.188048] [G loss: -0.115194]
[Epoch 87/100] [Batch 645/938] [D loss: -0.150935] [G loss: -0.173876]
[Epoch 87/100] [Batch 650/938] [D loss: -0.122704] [G loss: -0.200108]
[Epoch 87/100] [Batch 655/938] [D loss: -0.185872] [G loss: -0.215885]
[Epoch 87/100] [Batch 660/938] [D loss: -0.160242] [G loss: -0.232672]
[Epoch 87/100] [Batch 665/938] [D loss: -0.143357] [G loss: -0.241621]
[Epoch 87/100] [Batch 670/938] [D loss: -0.117473] [G loss: -0.252699]
[Epoch 87/100] [Batch 675/938] [D loss: -0.123955] [G loss: -0.302219]
[Epoch 87/100] [Batch 680/938] [D loss: -0.161717] [G loss: -0.302740]
[Epoch 87/100] [Batch 685/938] [D loss: -0.136264] [G loss: -0.291067]
[Epoch 87/100] [Batch 690/938] [D loss: -0.163615] [G loss: -0.309189]
[Epoch 87/100] [Batch 695/938] [D loss: -0.146850] [G loss: -0.354173]
[Epoch 87/100] [Batch 700/938] [D loss: -0.171227] [G loss: -0.326312]
[Epoch 87/100] [Batch 705/938] [D loss: -0.143347] [G loss: -0.356378]
[Epoch 87/100] [Batch 710/938] [D loss: -0.127234] [G loss: -0.362057]
[Epoch 87/100] [Batch 715/938] [D loss: -0.152429] [G loss: -0.344774]
[Epoch 87/100] [Batch 720/938] [D loss: -0.172132] [G loss: -0.322769]
[Epoch 87/100] [Batch 725/938] [D loss: -0.154102] [G loss: -0.360059]
[Epoch 87/100] [Batch 730/938] [D loss: -0.153570] [G loss: -0.330755]
[Epoch 87/100] [Batch 735/938] [D loss: -0.151257] [G loss: -0.364374]
[Epoch 87/100] [Batch 740/938] [D loss: -0.177472] [G loss: -0.298164]
[Epoch 87/100] [Batch 745/938] [D loss: -0.114793] [G loss: -0.310267]
[Epoch 87/100] [Batch 750/938] [D loss: -0.156601] [G loss: -0.301646]
[Epoch 87/100] [Batch 755/938] [D loss: -0.167149] [G loss: -0.302112]
[Epoch 87/100] [Batch 760/938] [D loss: -0.174984] [G loss: -0.333880]
[Epoch 87/100] [Batch 765/938] [D loss: -0.160056] [G loss: -0.403248]
[Epoch 87/100] [Batch 770/938] [D loss: -0.137610] [G loss: -0.381305]
[Epoch 87/100] [Batch 775/938] [D loss: -0.130684] [G loss: -0.403780]
[Epoch 87/100] [Batch 780/938] [D loss: -0.160998] [G loss: -0.415638]
[Epoch 87/100] [Batch 785/938] [D loss: -0.140073] [G loss: -0.348464]
[Epoch 87/100] [Batch 790/938] [D loss: -0.152247] [G loss: -0.293907]
[Epoch 87/100] [Batch 795/938] [D loss: -0.153999] [G loss: -0.329123]
[Epoch 87/100] [Batch 800/938] [D loss: -0.152336] [G loss: -0.341316]
[Epoch 87/100] [Batch 805/938] [D loss: -0.151830] [G loss: -0.350932]
[Epoch 87/100] [Batch 810/938] [D loss: -0.168356] [G loss: -0.322566]
[Epoch 87/100] [Batch 815/938] [D loss: -0.139899] [G loss: -0.334424]
[Epoch 87/100] [Batch 820/938] [D loss: -0.127088] [G loss: -0.318467]
[Epoch 87/100] [Batch 825/938] [D loss: -0.155126] [G loss: -0.344043]
[Epoch 87/100] [Batch 830/938] [D loss: -0.162554] [G loss: -0.248847]
[Epoch 87/100] [Batch 835/938] [D loss: -0.149144] [G loss: -0.251918]
[Epoch 87/100] [Batch 840/938] [D loss: -0.122748] [G loss: -0.300150]
[Epoch 87/100] [Batch 845/938] [D loss: -0.167356] [G loss: -0.270674]
[Epoch 87/100] [Batch 850/938] [D loss: -0.151729] [G loss: -0.305107]
[Epoch 87/100] [Batch 855/938] [D loss: -0.171802] [G loss: -0.299999]
[Epoch 87/100] [Batch 860/938] [D loss: -0.124560] [G loss: -0.278973]
[Epoch 87/100] [Batch 865/938] [D loss: -0.128658] [G loss: -0.270562]
[Epoch 87/100] [Batch 870/938] [D loss: -0.182245] [G loss: -0.253151]
[Epoch 87/100] [Batch 875/938] [D loss: -0.152623] [G loss: -0.230853]
[Epoch 87/100] [Batch 880/938] [D loss: -0.141844] [G loss: -0.225605]
[Epoch 87/100] [Batch 885/938] [D loss: -0.176259] [G loss: -0.224114]
[Epoch 87/100] [Batch 890/938] [D loss: -0.119804] [G loss: -0.229621]
[Epoch 87/100] [Batch 895/938] [D loss: -0.173944] [G loss: -0.253475]
[Epoch 87/100] [Batch 900/938] [D loss: -0.144168] [G loss: -0.220578]
[Epoch 87/100] [Batch 905/938] [D loss: -0.157213] [G loss: -0.231190]
[Epoch 87/100] [Batch 910/938] [D loss: -0.154748] [G loss: -0.284043]
[Epoch 87/100] [Batch 915/938] [D loss: -0.152358] [G loss: -0.285754]
[Epoch 87/100] [Batch 920/938] [D loss: -0.147743] [G loss: -0.296796]
[Epoch 87/100] [Batch 925/938] [D loss: -0.157440] [G loss: -0.281684]
[Epoch 87/100] [Batch 930/938] [D loss: -0.162889] [G loss: -0.288588]
[Epoch 87/100] [Batch 935/938] [D loss: -0.137884] [G loss: -0.259080]
[Epoch 88/100] [Batch 0/938] [D loss: -0.153011] [G loss: -0.233491]
[Epoch 88/100] [Batch 5/938] [D loss: -0.155181] [G loss: -0.223574]
[Epoch 88/100] [Batch 10/938] [D loss: -0.144652] [G loss: -0.165338]
[Epoch 88/100] [Batch 15/938] [D loss: -0.153542] [G loss: -0.175852]
[Epoch 88/100] [Batch 20/938] [D loss: -0.163973] [G loss: -0.252737]
[Epoch 88/100] [Batch 25/938] [D loss: -0.185938] [G loss: -0.225695]
[Epoch 88/100] [Batch 30/938] [D loss: -0.145765] [G loss: -0.265354]
[Epoch 88/100] [Batch 35/938] [D loss: -0.152654] [G loss: -0.294849]
[Epoch 88/100] [Batch 40/938] [D loss: -0.174321] [G loss: -0.269424]
[Epoch 88/100] [Batch 45/938] [D loss: -0.150477] [G loss: -0.263514]
[Epoch 88/100] [Batch 50/938] [D loss: -0.143018] [G loss: -0.263226]
[Epoch 88/100] [Batch 55/938] [D loss: -0.154114] [G loss: -0.269628]
[Epoch 88/100] [Batch 60/938] [D loss: -0.130381] [G loss: -0.295265]
[Epoch 88/100] [Batch 65/938] [D loss: -0.150579] [G loss: -0.274821]
[Epoch 88/100] [Batch 70/938] [D loss: -0.137937] [G loss: -0.235412]
[Epoch 88/100] [Batch 75/938] [D loss: -0.133295] [G loss: -0.250943]
[Epoch 88/100] [Batch 80/938] [D loss: -0.130043] [G loss: -0.304729]
[Epoch 88/100] [Batch 85/938] [D loss: -0.144789] [G loss: -0.253873]
[Epoch 88/100] [Batch 90/938] [D loss: -0.172473] [G loss: -0.214378]
[Epoch 88/100] [Batch 95/938] [D loss: -0.167294] [G loss: -0.155980]
[Epoch 88/100] [Batch 100/938] [D loss: -0.142994] [G loss: -0.152570]
[Epoch 88/100] [Batch 105/938] [D loss: -0.160311] [G loss: -0.150946]
[Epoch 88/100] [Batch 110/938] [D loss: -0.145391] [G loss: -0.226329]
[Epoch 88/100] [Batch 115/938] [D loss: -0.126394] [G loss: -0.232972]
[Epoch 88/100] [Batch 120/938] [D loss: -0.162652] [G loss: -0.282330]
[Epoch 88/100] [Batch 125/938] [D loss: -0.163488] [G loss: -0.207229]
[Epoch 88/100] [Batch 130/938] [D loss: -0.135249] [G loss: -0.223826]
[Epoch 88/100] [Batch 135/938] [D loss: -0.143546] [G loss: -0.226170]
[Epoch 88/100] [Batch 140/938] [D loss: -0.124098] [G loss: -0.238805]
[Epoch 88/100] [Batch 145/938] [D loss: -0.133945] [G loss: -0.230439]
[Epoch 88/100] [Batch 150/938] [D loss: -0.160598] [G loss: -0.243727]
[Epoch 88/100] [Batch 155/938] [D loss: -0.186314] [G loss: -0.255095]
[Epoch 88/100] [Batch 160/938] [D loss: -0.163427] [G loss: -0.299303]
[Epoch 88/100] [Batch 165/938] [D loss: -0.146198] [G loss: -0.241146]
[Epoch 88/100] [Batch 170/938] [D loss: -0.135909] [G loss: -0.316016]
[Epoch 88/100] [Batch 175/938] [D loss: -0.117412] [G loss: -0.372720]
[Epoch 88/100] [Batch 180/938] [D loss: -0.132327] [G loss: -0.381125]
[Epoch 88/100] [Batch 185/938] [D loss: -0.138098] [G loss: -0.312293]
[Epoch 88/100] [Batch 190/938] [D loss: -0.131301] [G loss: -0.292986]
[Epoch 88/100] [Batch 195/938] [D loss: -0.137855] [G loss: -0.295717]
[Epoch 88/100] [Batch 200/938] [D loss: -0.145933] [G loss: -0.392506]
[Epoch 88/100] [Batch 205/938] [D loss: -0.135476] [G loss: -0.374649]
[Epoch 88/100] [Batch 210/938] [D loss: -0.138576] [G loss: -0.309162]
[Epoch 88/100] [Batch 215/938] [D loss: -0.152285] [G loss: -0.317998]
[Epoch 88/100] [Batch 220/938] [D loss: -0.149719] [G loss: -0.301793]
[Epoch 88/100] [Batch 225/938] [D loss: -0.150131] [G loss: -0.326077]
[Epoch 88/100] [Batch 230/938] [D loss: -0.163528] [G loss: -0.342845]
[Epoch 88/100] [Batch 235/938] [D loss: -0.126134] [G loss: -0.331916]
[Epoch 88/100] [Batch 240/938] [D loss: -0.172769] [G loss: -0.332012]
[Epoch 88/100] [Batch 245/938] [D loss: -0.138117] [G loss: -0.343932]
[Epoch 88/100] [Batch 250/938] [D loss: -0.134314] [G loss: -0.296505]
[Epoch 88/100] [Batch 255/938] [D loss: -0.158390] [G loss: -0.286360]
[Epoch 88/100] [Batch 260/938] [D loss: -0.137471] [G loss: -0.377056]
[Epoch 88/100] [Batch 265/938] [D loss: -0.159290] [G loss: -0.264735]
[Epoch 88/100] [Batch 270/938] [D loss: -0.156729] [G loss: -0.207851]
[Epoch 88/100] [Batch 275/938] [D loss: -0.134600] [G loss: -0.253391]
[Epoch 88/100] [Batch 280/938] [D loss: -0.162654] [G loss: -0.322819]
[Epoch 88/100] [Batch 285/938] [D loss: -0.129552] [G loss: -0.365387]
[Epoch 88/100] [Batch 290/938] [D loss: -0.137033] [G loss: -0.286403]
[Epoch 88/100] [Batch 295/938] [D loss: -0.164130] [G loss: -0.267381]
[Epoch 88/100] [Batch 300/938] [D loss: -0.121808] [G loss: -0.317868]
[Epoch 88/100] [Batch 305/938] [D loss: -0.158856] [G loss: -0.263987]
[Epoch 88/100] [Batch 310/938] [D loss: -0.135761] [G loss: -0.285692]
[Epoch 88/100] [Batch 315/938] [D loss: -0.143051] [G loss: -0.294075]
[Epoch 88/100] [Batch 320/938] [D loss: -0.152096] [G loss: -0.323758]
[Epoch 88/100] [Batch 325/938] [D loss: -0.152453] [G loss: -0.295543]
[Epoch 88/100] [Batch 330/938] [D loss: -0.142737] [G loss: -0.311133]
[Epoch 88/100] [Batch 335/938] [D loss: -0.145371] [G loss: -0.345140]
[Epoch 88/100] [Batch 340/938] [D loss: -0.126370] [G loss: -0.330763]
[Epoch 88/100] [Batch 345/938] [D loss: -0.132403] [G loss: -0.305512]
[Epoch 88/100] [Batch 350/938] [D loss: -0.157745] [G loss: -0.292893]
[Epoch 88/100] [Batch 355/938] [D loss: -0.150913] [G loss: -0.237365]
[Epoch 88/100] [Batch 360/938] [D loss: -0.157348] [G loss: -0.214864]
[Epoch 88/100] [Batch 365/938] [D loss: -0.147870] [G loss: -0.190005]
[Epoch 88/100] [Batch 370/938] [D loss: -0.146509] [G loss: -0.194550]
[Epoch 88/100] [Batch 375/938] [D loss: -0.131273] [G loss: -0.196829]
